"AdjClose.priceSS" "AdjClose.priceSZSA"
"3292" 2105.73 NA
"3293" 2071.51 NA
"3294" 2069.07 NA
"3295" 2079.27 NA
"3296" 2047.89 NA
"3297" 2055.42 NA
"3298" 2030.29 NA
"3299" 2014.72 NA
"3300" 2016.98 NA
"3301" 2008.92 NA
"3302" 2030.32 NA
"3303" 2015.61 NA
"3304" 2027.38 NA
"3305" 2017.46 NA
"3306" 1991.17 NA
"3307" 1973.52 NA
"3308" 1963.49 NA
"3309" 1980.12 NA
"3310" 1959.77 NA
"3311" 1975.14 NA
"3312" 2031.91 NA
"3313" 2029.24 NA
"3314" 2061.79 NA
"3315" 2083.77 NA
"3316" 2074.7 NA
"3317" 2082.73 NA
"3318" 2061.48 NA
"3319" 2150.62 NA
"3320" 2160.34 NA
"3321" 2162.46 NA
"3322" 2162.24 NA
"3323" 2168.35 NA
"3324" 2153.31 NA
"3325" 2159.05 NA
"3326" 2213.61 NA
"3327" 2219.13 NA
"3328" 2205.9 NA
"3329" 2233.25 NA
"3330" 2269.13 NA
"3331" 2276.99 NA
"3332" 2285.36 NA
"3333" 2276.07 NA
"3334" 2275.34 NA
"3335" 2283.66 NA
"3336" 2243 NA
"3337" 2311.74 NA
"3338" 2325.68 NA
"3339" 2309.5 NA
"3340" 2284.91 NA
"3341" 2317.07 NA
"3342" 2328.22 NA
"3343" 2315.14 NA
"3344" 2320.91 NA
"3345" 2302.6 NA
"3346" 2291.3 NA
"3347" 2346.5 NA
"3348" 2358.98 NA
"3349" 2382.48 NA
"3350" 2385.42 NA
"3351" 2419.02 NA
"3352" 2428.15 NA
"3353" 2433.13 NA
"3354" 2434.48 NA
"3355" 2418.53 NA
"3356" 2432.4 NA
"3357" 2421.56 NA
"3358" 2382.91 NA
"3359" 2397.18 NA
"3360" 2325.95 NA
"3361" 2314.16 NA
"3362" 2325.82 NA
"3363" 2293.34 NA
"3364" 2313.22 NA
"3365" 2365.59 NA
"3366" 2359.51 NA
"3367" 2273.4 NA
"3368" 2326.31 1006.289978
"3369" 2347.18 1021.380005
"3370" 2324.29 1010.070007
"3371" 2318.61 999.469971
"3372" 2310.59 999.690002
"3373" 2286.6 975.530029
"3374" 2263.97 967.119995
"3375" 2270.28 970.72998
"3376" 2278.4 973.570007
"3377" 2240.02 962.48999
"3378" 2257.43 964.559998
"3379" 2317.37 990.919983
"3380" 2324.24 999.929993
"3381" 2328.28 1002.559998
"3382" 2326.72 1001.580017
"3383" 2297.67 994.700012
"3384" 2301.26 996.659973
"3385" 2236.3 970.309998
"3386" 2236.62 NA
"3387" 2234.4 974.090027
"3388" 2227.74 961.200012
"3389" 2225.29 952.840027
"3390" 2211.59 958.349976
"3391" 2225.77 966.359985
"3392" 2226.13 961.73999
"3393" 2219.55 958.75
"3394" 2206.78 951.890015
"3395" 2181.94 939.159973
"3396" 2194.85 949.059998
"3397" 2193.8 959.409973
"3398" 2197.6 962.73999
"3399" 2244.64 983.849976
"3400" 2242.17 989.789978
"3401" 2184.54 962.919983
"3402" 2218.32 984.25
"3403" 2199.31 967.530029
"3404" 2177.91 951.570007
"3405" 2174.12 957.780029
"3406" 2205.5 976.669983
"3407" 2231.17 994.840027
"3408" 2235.57 996.179993
"3409" 2246.3 1006.77002
"3410" 2232.97 1009.210022
"3411" 2246.83 1013.039978
"3412" 2241.92 1016.02002
"3413" 2217.01 1002.02002
"3414" 2224.8 1017.570007
"3415" 2251.81 1028.589966
"3416" 2282.87 1045.699951
"3417" 2299.99 1060.719971
"3418" 2305.11 1075.369995
"3419" 2302.4 1065.52002
"3420" 2275.67 1058.390015
"3421" 2288.53 1073.959961
"3422" 2293.08 1082.280029
"3423" 2321.32 1081.310059
"3424" 2324.02 1087.800049
"3425" 2317.75 1088.75
"3426" 2300.59 1080.630005
"3427" 2299.25 1071.920044
"3428" 2272.42 1050.47998
"3429" 2270.93 1056.27002
"3430" 2242.11 1041.859985
"3431" 2210.9 1025.630005
"3432" 2148.35 996.5
"3433" 2162.04 1017.950012
"3434" 2156.22 1020.23999
"3435" 2159.29 1022.090027
"3436" 2143.45 1017.559998
"3437" 2084.02 983.02002
"3438" 2073.09 979.940002
"3439" 1963.23 920.030029
"3440" 1959.51 918.090027
"3441" 1951.49 940.799988
"3442" 1950.01 925.140015
"3443" 1979.21 925.75
"3444" 1995.24 945.51001
"3445" 2006.56 962.25
"3446" 1994.27 963.25
"3447" 2006.1 968.940002
"3448" 2007.2 962.469971
"3449" 1958.27 928.070007
"3450" 1965.45 931.710022
"3451" 2008.13 958.369995
"3452" 2072.99 986.380005
"3453" 2039.49 981.169983
"3454" 2059.39 1003.400024
"3455" 2065.72 1013.900024
"3456" 2044.92 998.380005
"3457" 2023.4 994.280029
"3458" 1992.65 972.349976
"3459" 2004.76 989.780029
"3460" 2043.88 1017.23999
"3461" 2033.33 1024.199951
"3462" 2021.17 1003.969971
"3463" 2010.85 1002.130005
"3464" 1976.31 982.559998
"3465" 1990.06 979.869995
"3466" 1993.8 984.080017
"3467" 2029.07 1014.349976
"3468" 2029.42 1018.179993
"3469" 2050.48 1035.140015
"3470" 2060.5 1046.439941
"3471" 2046.78 1034.23999
"3472" 2044.9 1038.280029
"3473" 2052.24 1040.069946
"3474" 2101.28 1053.329956
"3475" 2106.16 1059.400024
"3476" 2100.14 1057.099976
"3477" 2081.88 1044.800049
"3478" 2068.45 1023.23999
"3479" 2085.6 1042.859985
"3480" 2072.59 1042.449951
"3481" 2072.96 1047.76001
"3482" 2067.12 1050.800049
"3483" 2057.46 1049.02002
"3484" 2096.47 1068.630005
"3485" 2103.57 1074.819946
"3486" 2101.3 1061.02002
"3487" 2097.23 1059.150024
"3488" 2098.38 1040.189941
"3489" 2098.45 1052.280029
"3490" 2123.11 1068.829956
"3491" 2127.62 1068.819946
"3492" 2122.43 1070.920044
"3493" 2139.99 1076.030029
"3494" 2212.52 1085.52002
"3495" 2237.98 1090.380005
"3496" 2241.27 1079.790039
"3497" 2255.6 1080.290039
"3498" 2236.22 1087.180054
"3499" 2231.4 1091.22998
"3500" 2185.56 1075.420044
"3501" 2191.85 1082.02002
"3502" 2221.04 1106.5
"3503" 2207.53 1106.650024
"3504" 2198.51 1100.609985
"3505" 2155.81 1085.660034
"3506" 2160.03 1089.689941
"3507" 2174.67 1103.180054
"3508" 2198.2 1122.339966
"3509" 2211.77 1132.839966
"3510" 2190.93 1124.349976
"3511" 2228.15 1135.380005
"3512" 2237.77 1145.52002
"3513" 2233.41 1142.849976
"3514" 2193.07 1113.140015
"3515" 2188.54 1113.349976
"3516" 2193.78 1121.339966
"3517" 2229.24 1150.189941
"3518" 2210.65 1136.51001
"3519" 2183.11 1112.030029
"3520" 2164.32 1105.280029
"3521" 2132.96 1085.449951
"3522" 2133.87 1083.319946
"3523" 2128.86 1063.650024
"3524" 2160.46 1080.51001
"3525" 2141.61 1065.699951
"3526" 2149.56 1061.339966
"3527" 2149.63 1066.060059
"3528" 2157.24 1079.920044
"3529" 2139.61 1068.619995
"3530" 2129.4 1055.390015
"3531" 2106.13 1041.380005
"3532" 2109.47 1048.819946
"3533" 2126.77 1058.48999
"3534" 2087.94 1039.72998
"3535" 2100.51 1055.199951
"3536" 2135.83 1074.699951
"3537" 2197.22 1098.150024
"3538" 2193.12 1100.060059
"3539" 2206.61 1107.160034
"3540" 2205.77 1102.050049
"3541" 2196.38 1098.660034
"3542" 2186.11 1098.069946
"3543" 2183.07 1100.619995
"3544" 2201.07 1116.099976
"3545" 2219.37 1127.130005
"3546" 2220.5 1137.319946
"3547" 2207.37 1080.459961
"3548" 2222.67 1098.969971
"3549" 2251.76 1110.209961
"3550" 2247.06 1103.790039
"3551" 2237.11 1101.51001
"3552" 2238.2 1112.97998
"3553" 2237.49 1112.609985
"3554" 2204.17 1102.640015
"3555" 2202.8 1110.369995
"3556" 2196.07 1114.699951
"3557" 2160.86 1100.599976
"3558" 2151.08 1093.140015
"3559" 2148.28 1092.459961
"3560" 2127.79 1085.180054
"3561" 2084.79 1070.910034
"3562" 2089.71 1070.140015
"3563" 2092.91 1079.869995
"3564" 2106.35 NA
"3565" 2073.1 1077.660034
"3566" 2101.25 1096.719971
"3567" 2097.53 1100.26001
"3568" 2115.98 1103.810059
"3569" 2109.39 1114.839966
"3570" 2083.14 1112.380005
"3571" 2045.71 1083.72998
"3572" 2047.32 1090.390015
"3573" 2044.34 1099.869995
"3574" 2027.62 1083.900024
"3575" 2013.3 1066.099976
"3576" 2009.56 1063.939941
"3577" 2026.84 1085.050049
"3578" 2023.35 1093.180054
"3579" 2023.7 1091.949951
"3580" 2004.95 1081.300049
"3581" 1991.25 1071.689941
"3582" 2008.31 1088.170044
"3583" 2051.75 1113.780029
"3584" 2042.18 1122.72998
"3585" 2054.39 1137.459961
"3586" 2033.3 1131.030029
"3587" 2038.51 1127.51001
"3588" 2049.91 1137.089966
"3589" 2033.08 1128.920044
"3590" 2044.5 1147.439941
"3591" 2086.07 1178.23999
"3592" 2103.67 1177.329956
"3593" 2109.96 1189.73999
"3594" 2098.4 1169.619995
"3595" 2115.85 1189.060059
"3596" 2135.42 1212.22998
"3597" 2119.07 1207.310059
"3598" 2142.55 1208.910034
"3599" 2138.78 1190.02002
"3600" 2113.69 1185.560059
"3601" 2076.69 1184.859985
"3602" 2034.22 1137.859985
"3603" 2041.25 1143.530029
"3604" 2047.35 1123.180054
"3605" 2056.3 1139.290039
"3606" 2075.24 1158.829956
"3607" 2071.47 1155.439941
"3608" 2053.08 1152.579956
"3609" 2059.58 1154.719971
"3610" 2057.91 1151.119995
"3611" 1999.06 1111.119995
"3612" 2001.16 1111.319946
"3613" 1997.69 1109.719971
"3614" 2019.11 1126.02002
"3615" 2004.34 1121.670044
"3616" 2023.67 1144.949951
"3617" 2025.2 1148.719971
"3618" 2021.73 1143.060059
"3619" 1993.48 1112.599976
"3620" 2047.62 1132.660034
"3621" 2066.28 1133.650024
"3622" 2067.31 1131.329956
"3623" 2063.67 1137.199951
"3624" 2046.59 1114.609985
"3625" 2041.71 1090.199951
"3626" 2033.31 1085.680054
"3627" 2047.46 1103.660034
"3628" 2058.99 1101.569946
"3629" 2043.7 1102.060059
"3630" 2058.83 1115.209961
"3631" 2098.28 1125.880005
"3632" 2105.24 1136.050049
"3633" 2134.3 1141.050049
"3634" 2130.54 1136.180054
"3635" 2131.54 1142.76001
"3636" 2101.6 1133.930054
"3637" 2105.12 1132.969971
"3638" 2098.89 1134.219971
"3639" 2097.75 NA
"3640" 2065.83 1122.23999
"3641" 2072.83 1113.52002
"3642" 2067.38 1111.829956
"3643" 2057.03 1103.819946
"3644" 2036.52 1082.26001
"3645" 2003.49 1051.369995
"3646" 2020.34 1064.550049
"3647" 2026.36 1072.609985
"3648" 2027.35 1082.650024
"3649" 2028.04 1090.150024
"3650" 2010.08 1073.22998
"3651" 2015.27 1071.319946
"3652" 2011.14 1062.439941
"3653" 2052.87 1086.439941
"3654" 2050.73 1085.22998
"3655" 2047.91 1086.680054
"3656" 2024.97 1067.449951
"3657" 2026.5 1064.109985
"3658" 2005.18 1058.709961
"3659" 2008.12 1063.290039
"3660" 2024.95 1073.280029
"3661" 2021.29 1073.98999
"3662" 2034.57 1086.290039
"3663" 2041.48 1099.25
"3664" 2034.56 1095.050049
"3665" 2050.23 1110.22998
"3666" 2040.59 1096.97998
"3667" 2039.21 1100.51001
"3668" 2038.31 1099.540039
"3669" 2024.83 1090.680054
"3670" 2040.88 1105.199951
"3671" 2029.96 1102.310059
"3672" 2030.5 1095.709961
"3673" 2052.53 1110.969971
"3674" 2054.95 1116.280029
"3675" 2051.71 1113.800049
"3676" 2070.72 1127.22998
"3677" 2085.98 1134.699951
"3678" 2066.7 1123.469971
"3679" 2055.52 1116
"3680" 2023.73 1086.27002
"3681" 2026.67 1096.439941
"3682" 2024.36 1108.180054
"3683" 2033.93 1115.800049
"3684" 2025.5 1111.290039
"3685" 2038.68 1128.119995
"3686" 2036.51 1135.079956
"3687" 2048.33 1145.359985
"3688" 2050.38 1150.569946
"3689" 2059.42 1156.050049
"3690" 2063.23 1163.349976
"3691" 2059.38 1162.959961
"3692" 2059.93 1161.099976
"3693" 2064.02 1169.959961
"3694" 2038.61 1151.109985
"3695" 2038.34 1149.420044
"3696" 2046.96 1156.579956
"3697" 2066.65 1170.420044
"3698" 2070.36 1165.920044
"3699" 2067.28 1153.810059
"3700" 2055.59 1147.380005
"3701" 2059.07 1149.630005
"3702" 2054.48 1148.349976
"3703" 2075.48 1163.719971
"3704" 2078.49 1151.109985
"3705" 2105.06 1149.280029
"3706" 2126.61 1160.160034
"3707" 2177.95 1183.51001
"3708" 2183.19 1196.040039
"3709" 2181.24 1201.170044
"3710" 2201.56 1211.060059
"3711" 2185.3 1198.709961
"3712" 2223.33 1215.52002
"3713" 2219.95 1224.380005
"3714" 2217.47 1229.160034
"3715" 2187.67 1217.76001
"3716" 2194.43 1226.060059
"3717" 2224.65 1243.839966
"3718" 2221.59 1247.619995
"3719" 2222.88 1247.449951
"3720" 2206.47 1240.23999
"3721" 2226.73 1254.119995
"3722" 2239.47 1272.560059
"3723" 2245.33 1277.189941
"3724" 2240.21 1276.150024
"3725" 2230.46 1277.97998
"3726" 2240.81 1287.130005
"3727" 2229.27 1277.27002
"3728" 2207.11 1255.640015
"3729" 2209.47 1262.680054
"3730" 2195.82 1251.650024
"3731" 2217.2 1265.849976
"3732" 2235.51 1287.140015
"3733" 2266.05 1304.459961
"3734" 2288.63 1314.589966
"3735" 2306.86 1324.880005
"3736" 2326.43 1330.199951
"3737" 2326.53 1336.329956
"3738" 2318.3 1342.27002
"3739" 2311.68 1339.98999
"3740" 2331.95 1352.349976
"3741" 2339.14 1362.219971
"3742" 2296.55 1319.069946
"3743" 2307.89 1327.72998
"3744" 2315.93 1336.209961
"3745" 2329.45 1348.630005
"3746" 2289.87 1332.219971
"3747" 2309.72 1348.930054
"3748" 2343.57 1367.48999
"3749" 2345.1 1367.369995
"3750" 2347.72 1371.079956
"3751" 2357.71 1384.040039
"3752" 2363.87 1393.01001
"3753" 2382.79 1412.310059
"3754" 2389.37 1416.369995
"3755" 2374.54 1411.050049
"3756" 2366.01 1409.949951
"3757" 2359.48 1405.98999
"3758" 2373.67 1411.660034
"3759" 2356.5 1392.52002
"3760" 2341.18 1382.630005
"3761" 2356.73 1400.930054
"3762" 2339.66 1390.25
"3763" 2326.55 1374.77002
"3764" 2302.42 1353.849976
"3765" 2302.28 1354.449951
"3766" 2290.44 1360.48999
"3767" 2337.87 1393.140015
"3768" 2373.03 1410.380005
"3769" 2391.08 1409.959961
"3770" 2420.18 1410.900024
"3771" 2430.03 1422.280029
"3772" 2430.68 1414.469971
"3773" 2419.25 1413.76001
"3774" 2425.86 1425.900024
"3775" 2418.17 1415.180054
"3776" 2473.67 1426.869995
"3777" 2469.67 1385
"3778" 2494.48 1405.619995
"3779" 2485.61 1384.98999
"3780" 2478.82 1381.660034
"3781" 2474.01 1395.459961
"3782" 2456.37 1397.969971
"3783" 2450.99 1407.72998
"3784" 2452.66 1404.819946
"3785" 2486.79 1420.819946
"3786" 2532.88 1439.609985
"3787" 2567.6 1460.170044
"3788" 2604.34 1468.810059
"3789" 2630.49 1479.900024
"3790" 2682.83 1484.22998
"3791" 2680.16 1476.099976
"3792" 2763.54 1498.050049
"3793" 2779.52 1518.430054
"3794" 2899.46 1548.829956
"3795" 2937.65 1520.170044
"3796" 3020.26 1532.699951
"3797" 2856.27 1466.380005
"3798" 2940.01 1517.810059
"3799" 2925.74 1531.51001
"3800" 2938.17 1546.48999
"3801" 2953.42 1568.310059
"3802" 3021.52 1571.48999
"3803" 3061.02 1560.339966
"3804" 3057.52 1551.22998
"3805" 3108.6 1531.619995
"3806" 3127.45 1475.680054
"3807" 3032.61 1454.98999
"3808" 2972.53 1467.390015
"3809" 3072.54 NA
"3810" 3157.6 1504.189941
"3811" 3168.02 1482.060059
"3812" 3165.81 1461.109985
"3813" 3234.68 1478.449951
"3814" NA 1478.449951
"3815" 3350.52 1501.040039
"3816" 3351.45 1526.650024
"3817" 3373.95 1522.579956
"3818" 3293.46 1515.949951
"3819" 3285.41 1507.150024
"3820" 3229.32 1496.369995
"3821" 3235.3 1517.109985
"3822" 3222.44 1510.329956
"3823" 3336.46 1524.839966
"3824" 3376.5 1544.569946
"3825" 3116.35 1492.25
"3826" 3173.05 1543.01001
"3827" 3323.61 1580.089966
"3828" 3343.34 1599.02002
"3829" 3351.76 1582.23999
"3830" 3383.18 1617.699951
"3831" 3352.96 1619.709961
"3832" 3305.74 1608.109985
"3833" 3262.3 1598.180054
"3834" 3210.36 1580.27002
"3835" 3128.3 1570.339966
"3836" 3204.91 1602.150024
"3837" 3174.13 1597.660034
"3838" 3136.53 1594.599976
"3839" 3075.91 1562.26001
"3840" 3095.12 1556.069946
"3841" 3141.59 1580.280029
"3842" 3157.7 1602.079956
"3843" 3173.42 1614.170044
"3844" 3203.83 1640.109985
"3845" 3222.36 1672.199951
"3846" 3246.91 1683.380005
"3847" NA 1683.380005
"3848" NA 1683.380005
"3849" NA 1683.380005
"3850" NA 1683.380005
"3851" NA 1683.380005
"3852" 3228.84 1670.339966
"3853" 3298.36 1687.52002
"3854" 3310.3 1703.650024
"3855" 3336.28 1738.880005
"3856" 3263.05 1719.359985
"3857" 3279.53 1749.040039
"3858" 3248.48 1753.900024
"3859" 3241.19 1726.540039
"3860" 3302.41 1747.849976
"3861" 3286.07 1768.76001
"3862" 3290.9 1765.790039
"3863" 3349.32 1761.219971
"3864" 3372.91 1785.619995
"3865" 3449.3 1840.359985
"3866" 3502.85 1863.030029
"3867" 3577.3 1901.47998
"3868" 3582.27 1911.449951
"3869" 3617.32 1937.75
"3870" 3687.73 1991.02002
"3871" 3691.41 2011.219971
"3872" 3660.73 2033.109985
"3873" 3682.09 2002.109985
"3874" 3691.1 2024.52002
"3875" 3786.57 2037.540039
"3876" 3747.9 2048.419922
"3877" 3810.29 2098.040039
"3878" 3825.78 2137.320068
"3879" 3863.93 2176.560059
"3880" 3961.38 2222.449951
"3881" 3994.81 2206.610107
"3882" 3957.53 2193.800049
"3883" 4034.31 2247.879883
"3884" 4121.71 2287.72998
"3885" 4135.56 2281.919922
"3886" 4084.16 2197.560059
"3887" 4194.82 2223.090088
"3888" 4287.3 2233.77002
"3889" 4217.08 2189.23999
"3890" 4293.62 2274.419922
"3891" 4398.49 2336.870117
"3892" 4414.51 2360.409912
"3893" 4393.69 2359.51001
"3894" 4527.4 2375.179932
"3895" 4476.21 2309.469971
"3896" 4476.62 2358.030029
"3897" 4441.65 2371.23999
"3898" NA 2371.23999
"3899" 4480.46 2385.48999
"3900" 4298.71 2318.639893
"3901" 4229.27 2306.939941
"3902" 4112.21 2280.350098
"3903" 4205.92 2375.560059
"3904" 4333.58 2482.27002
"3905" 4401.22 2536.899902
"3906" 4375.76 2557.810059
"3907" 4378.31 2566.409912
"3908" 4308.69 2554.23999
"3909" 4283.49 2615.73999
"3910" 4417.55 2685
"3911" 4446.29 2739.52002
"3912" 4529.42 2838.469971
"3913" 4657.6 2867.48999
"3914" 4813.8 2913.77002
"3915" 4910.9 3018.459961
"3916" 4941.71 3053.600098
"3917" 4620.27 2884.75
"3918" 4611.74 2922.629883
"3919" 4828.74 3062.77002
"3920" 4910.53 3170.909912
"3921" 4909.98 3182.98999
"3922" 4947.1 3164.399902
"3923" 5023.1 3194.060059
"3924" 5131.88 3139.149902
"3925" 5113.53 3134.51001
"3926" 5106.04 3198.280029
"3927" 5121.59 3245.919922
"3928" 5166.35 3287.570068
"3929" 5062.99 3216.560059
"3930" 4887.43 3100.649902
"3931" 4967.9 3162.25
"3932" 4785.36 3049.040039
"3933" 4478.36 2869.209961
"3934" 4576.49 2903.25
"3935" 4690.15 2953.540039
"3936" 4527.78 2842.340088
"3937" 4192.87 2618.409912
"3938" 4053.03 2459.370117
"3939" 4277.22 2577.469971
"3940" 4053.7 2453.600098
"3941" 3912.77 2317.060059
"3942" 3686.92 2194.179932
"3943" 3775.91 2135.23999
"3944" 3727.12 2021.199951
"3945" 3507.19 1970.859985
"3946" 3709.33 2044.839966
"3947" 3877.8 2128.27002
"3948" 3970.39 2217.189941
"3949" 3924.49 2248.070068
"3950" 3805.7 2153.169922
"3951" 3823.18 2182.080078
"3952" 3957.35 2291.02002
"3953" 3992.11 2332.97998
"3954" 4017.68 2369.629883
"3955" 4026.04 2393.73999
"3956" 4123.92 2461.530029
"3957" 4070.91 2430.22998
"3958" 3725.56 2260.040039
"3959" 3663 2208.929932
"3960" 3789.17 2300.330078
"3961" 3705.77 2226.23999
"3962" 3663.73 2207.790039
"3963" 3622.91 2147.570068
"3964" 3756.54 2250.22998
"3965" 3694.57 2226.679932
"3966" 3661.54 2211.199951
"3967" 3744.21 2277.820068
"3968" 3928.42 2380.290039
"3969" 3927.91 2390.23999
"3970" 3886.32 2353.459961
"3971" 3954.56 2405.540039
"3972" 3965.33 2417.689941
"3973" 3993.67 2435.669922
"3974" 3748.16 2275.300049
"3975" 3794.11 2325.169922
"3976" 3664.29 2255.360107
"3977" 3507.74 2133.719971
"3978" 3209.91 1969.459961
"3979" 2964.97 1829.640015
"3980" 2927.29 1773.439941
"3981" 3083.59 1832.579956
"3982" 3232.35 1931.75
"3983" 3205.99 1872.5
"3984" 3166.62 1786
"3985" 3160.17 1750.569946
"3986" 3080.42 1754.060059
"3987" 3170.45 1821.300049
"3988" 3243.09 1881.329956
"3989" 3197.89 1851.449951
"3990" 3200.23 1863.040039
"3991" 3114.8 1738.910034
"3992" 3005.17 1652.140015
"3993" 3152.26 1760.26001
"3994" 3086.06 1734.189941
"3995" 3097.92 1755.829956
"3996" 3156.54 1818.410034
"3997" NA 1831.290039
"3998" 3115.89 1816.189941
"3999" NA 1838.439941
"4000" 3092.35 1774.910034
"4001" NA 1817.660034
"4002" 3038.14 1790.23999
"4003" 3052.78 1795.359985
"4004" NA 1867.099976
"4005" NA 1894.560059
"4006" 3287.66 1973.839966
"4007" NA 1994.699951
"4008" 3262.44 1970.660034
"4009" 3338.07 2030.550049
"4010" 3391.35 2057.47998
"4011" NA 2060.27002
"4012" NA 2101.040039
"4013" 3320.68 1975.930054
"4014" 3368.74 2049.399902
"4015" 3412.43 2109.699951
"4016" 3429.58 2124.090088
"4017" 3434.34 2138.120117
"4018" 3375.2 2090.550049
"4019" 3387.32 2107.320068
"4020" 3382.56 2107.800049
"4021" 3325.08 2079.590088
"4022" 3316.7 2079.070068
"4023" 3459.64 2185.840088
"4024" 3522.82 2190.219971
"4025" 3590.03 2252.139893
"4026" 3646.88 2293.26001
"4027" 3640.49 2312.139893
"4028" 3650.25 2357.949951
"4029" 3632.9 2364.570068
"4030" 3580.84 2307.919922
"4031" 3606.96 2355.620117
"4032" 3604.8 2334.820068
"4033" 3568.47 2291.409912
"4034" 3617.06 2362.070068
"4035" 3630.5 2392.100098
"4036" NA 2374.070068
"4037" 3616.11 2407.120117
"4038" 3647.93 2452.870117
"4039" 3635.55 2434.050049
"4040" 3436.3 2285.409912
"4041" 3445.4 2305.800049
"4042" 3456.31 2300.070068
"4043" 3536.91 2290.580078
"4044" 3584.82 2347.899902
"4045" 3524.99 2336.639893
"4046" 3536.93 2366.060059
"4047" 3470.07 2323.919922
"4048" 3472.44 2316.320068
"4049" 3455.5 2313.860107
"4050" 3434.58 2297.01001
"4051" 3520.67 2342.929932
