新台幣	日圓	英鎊	港幣	韓元	加拿大幣	新加坡元	人民幣	澳幣	歐元
29.645   	79.42	1.5656	7.7639	1180.5	1.0271	1.2777	6.3447	0.9731	1.2538
29.650   	79.63	1.5677	7.7622	1185.5	1.0248	1.2788	6.3439	0.9789	1.2583
29.650   	79.40	1.5700	7.7618	1185.5	1.0242	1.2758	6.3450	0.9865	1.2588
29.645   	79.47	1.5704	7.7623	1174.8	1.0217	1.2746	6.3480	0.9890	1.2572
29.762   	79.35	1.5575	7.7628	1176.3	1.0260	1.2804	6.3577	0.9777	1.2455
29.860   	78.81	1.5479	7.7641	1180.3	1.0279	1.2867	6.3690	0.9729	1.2405
29.931   	78.50	1.5351	7.7606	1177.7	1.0366	1.2881	6.3690	0.9682	1.2350
30.050   	78.00	1.5369	7.7593	1182.0	1.0420	1.2898	6.3645	0.9672	1.2418
30.000   	78.23	1.5340	7.7587	1180.1	1.0388	1.2886	6.3675	0.9760	1.2448
29.935   	79.15	1.5478	7.7581	1180.1	1.0312	1.2783	6.3635	0.9871	1.2516
29.906   	79.28	1.5451	7.7584	1171.5	1.0283	1.2770	6.3635	0.9939	1.2548
29.976   	79.25	1.5444	7.7578	1175.4	1.0333	1.2849	6.3705	0.9843	1.2489
29.920   	79.56	1.5547	7.7585	1165.9	1.0226	1.2778	6.3694	0.9975	1.2609
29.991   	79.57	1.5506	7.7580	1170.5	1.0301	1.2844	6.3703	0.9897	1.2498
29.980   	79.57	1.5572	7.7578	1168.4	1.0258	1.2804	6.3691	0.9974	1.2529
29.954   	79.34	1.5496	7.7584	1166.3	1.0274	1.2818	6.3703	0.9950	1.2580
29.931   	79.00	1.5506	7.7596	1165.6	1.0236	1.2751	6.3651	1.0025	1.2620
29.886   	79.26	1.5670	7.7590	1157.1	1.0221	1.2693	6.3570	1.0100	1.2684
29.890   	78.90	1.5674	7.7592	1156.3	1.0232	1.2681	6.3545	1.0131	1.2596
29.878   	78.84	1.5722	7.7583	1151.0	1.0196	1.2688	6.3599	1.0179	1.2670
29.902   	79.62	1.5672	7.7593	1151.6	1.0222	1.2715	6.3642	1.0153	1.2650
29.968   	80.36	1.5615	7.7599	1156.8	1.0291	1.2779	6.3642	1.0018	1.2535
29.995   	80.06	1.5552	7.7599	1161.7	1.0279	1.2820	6.3633	1.0009	1.2495
29.990   	79.52	1.5613	7.7586	1158.4	1.0266	1.2806	6.3629	1.0049	1.2517
29.960   	79.64	1.5624	7.7590	1156.2	1.0252	1.2785	6.3554	1.0061	1.2499
29.956   	79.42	1.5564	7.7585	1154.2	1.0252	1.2780	6.3575	1.0082	1.2460
29.900   	79.61	1.5632	7.7558	1145.4	1.0261	1.2709	6.3541	1.0166	1.2569
29.905   	79.64	1.5660	7.7562	1146.1	1.0183	1.2678	6.3488	1.0236	1.2635
29.886   	79.80	1.5687	7.7537	1138.3	1.0150	1.2636	6.3523	1.0265	1.2581
29.866   	79.78	1.5653	7.7545	1135.8	1.0139	1.2645	6.3477	1.0265	1.2581
29.890   	79.66	1.5586	7.7537	1135.0	1.0132	1.2661	6.3559	1.0265	1.2521
29.922   	79.88	1.5524	7.7534	1137.8	1.0144	1.2679	6.3644	1.0272	1.2383
29.975   	79.68	1.5480	7.7539	1141.1	1.0205	1.2725	6.3714	1.0168	1.2290
29.985   	79.25	1.5507	7.7546	1143.7	1.0204	1.2695	6.3659	1.0192	1.2292
29.974   	79.31	1.5543	7.7548	1140.9	1.0205	1.2663	6.3686	1.0234	1.2269
30.013   	79.28	1.5461	7.7559	1151.5	1.0221	1.2706	6.3733	1.0146	1.2210
30.015   	79.29	1.5439	7.7569	1150.3	1.0171	1.2695	6.3789	1.0170	1.2200
30.010   	79.02	1.5547	7.7565	1147.0	1.0145	1.2646	6.3787	1.0225	1.2227
29.988   	79.03	1.5639	7.7561	1143.6	1.0143	1.2621	6.3729	1.0291	1.2289
30.002   	79.05	1.5642	7.7567	1142.6	1.0128	1.2599	6.3702	1.0306	1.2282
29.984   	78.60	1.5677	7.7562	1139.1	1.0094	1.2562	6.3734	1.0405	1.2296
29.995   	78.60	1.5694	7.7559	1141.2	1.0077	1.2544	6.3735	1.0416	1.2269
30.095   	78.02	1.5554	7.7566	1146.6	1.0166	1.2593	6.3864	1.0298	1.2092
30.116   	78.14	1.5501	7.7575	1146.1	1.0194	1.2595	6.3858	1.0280	1.2104
30.206   	78.20	1.5523	7.7575	1151.2	1.0194	1.2606	6.3885	1.0247	1.2090
30.150   	78.16	1.5496	7.7572	1146.9	1.0144	1.2539	6.3841	1.0340	1.2148
30.100   	78.26	1.5679	7.7573	1138.3	1.0101	1.2524	6.3807	1.0421	1.2277
30.080   	78.27	1.5712	7.7553	1137.6	1.0040	1.2477	6.3794	1.0474	1.2285
30.010   	78.28	1.5695	7.7540	1130.6	1.0014	1.2450	6.3627	1.0508	1.2263
29.988   	78.18	1.5679	7.7538	1126.5	1.0009	1.2446	6.3685	1.0527	1.2317
30.002   	78.25	1.5527	7.7546	1134.8	1.0042	1.2471	6.3727	1.0508	1.2208
29.960   	78.35	1.5601	7.7548	1129.0	1.0014	1.2420	6.3742	1.0549	1.2362
29.955   	78.36	1.5622	7.7548	1128.8	0.9988	1.2408	6.3664	1.0599	1.2425
29.987   	78.36	1.5582	7.7548	1128.3	0.9972	1.2443	6.3615	1.0559	1.2372
29.940   	78.52	1.5659	7.7571	1125.5	0.9945	1.2450	6.3590	1.0580	1.2351
29.990   	78.46	1.5582	7.7577	1130.4	0.9936	1.2465	6.3600	1.0514	1.2270
30.005   	78.24	1.5662	7.7569	1131.1	0.9916	1.2462	6.3616	1.0540	1.2280
29.965   	78.57	1.5706	7.7569	1129.6	0.9919	1.2448	6.3586	1.0535	1.2376
30.002   	78.94	1.5667	7.7568	1129.6	0.9934	1.2502	6.3625	1.0458	1.2322
30.020   	79.23	1.5646	7.7569	1134.0	0.9899	1.2519	6.3658	1.0480	1.2266
30.025   	79.37	1.5708	7.7568	1134.3	0.9877	1.2526	6.3585	1.0445	1.2345
30.030   	79.50	1.5711	7.7567	1135.5	0.9887	1.2532	6.3594	1.0457	1.2356
29.975   	79.40	1.5749	7.7568	1131.1	0.9865	1.2504	6.3562	1.0512	1.2404
30.010   	79.30	1.5789	7.7567	1135.9	0.9906	1.2512	6.3518	1.0455	1.2460
29.960   	78.60	1.5890	7.7558	1130.5	0.9893	1.2448	6.3535	1.0516	1.2557
30.002   	78.69	1.5843	7.7561	1134.1	0.9943	1.2510	6.3545	1.0394	1.2536
29.980   	78.66	1.5817	7.7562	1135.4	0.9906	1.2513	6.3568	1.0395	1.2514
30.007   	78.59	1.5784	7.7558	1136.7	0.9902	1.2537	6.3530	1.0378	1.2507
29.981   	78.49	1.5814	7.7561	1133.4	0.9896	1.2539	6.3517	1.0358	1.2538
29.986   	78.65	1.5838	7.7564	1134.0	0.9905	1.2523	6.3496	1.0337	1.2551
29.966   	78.47	1.5784	7.7558	1134.7	0.9919	1.2505	6.3484	1.0309	1.2513
29.920   	78.35	1.5857	7.7565	1131.0	0.9859	1.2474	6.3407	1.0259	1.2572
29.902   	78.43	1.5902	7.7563	1133.1	0.9850	1.2450	6.3473	1.0270	1.2615
29.905   	78.38	1.5858	7.7566	1136.0	0.9886	1.2493	6.3492	1.0180	1.2528
29.902   	78.43	1.5908	7.7571	1133.8	0.9893	1.2454	6.3428	1.0240	1.2615
29.842   	78.93	1.5968	7.7560	1130.3	0.9812	1.2402	6.3430	1.0342	1.2672
29.740   	78.28	1.6008	7.7554	1129.3	0.9783	1.2360	6.3376	1.0352	1.2787
29.715   	78.22	1.6019	7.7544	1128.2	0.9740	1.2323	6.3351	1.0359	1.2802
29.669   	77.84	1.6094	7.7552	1126.4	0.9733	1.2297	6.3264	1.0469	1.2866
29.699   	77.66	1.6112	7.7551	1128.4	0.9766	1.2302	6.3296	1.0435	1.2910
29.469   	77.65	1.6189	7.7530	1117.2	0.9654	1.2218	6.3145	1.0579	1.3024
29.399   	78.35	1.6218	7.7526	1116.0	0.9715	1.2230	6.3173	1.0538	1.3108
29.460   	78.73	1.6233	7.7524	1118.3	0.9755	1.2259	6.3189	1.0428	1.3079
29.405   	79.05	1.6266	7.7523	1114.8	0.9734	1.2234	6.3093	1.0459	1.3065
29.508   	78.21	1.6180	7.7537	1123.1	0.9791	1.2261	6.3038	1.0386	1.2965
29.450   	78.21	1.6238	7.7527	1119.0	0.9747	1.2240	6.3053	1.0477	1.2972
29.479   	78.08	1.6238	7.7530	1120.5	0.9789	1.2261	6.3093	1.0420	1.2953
29.451   	77.77	1.6251	7.7529	1119.3	0.9790	1.2271	6.3066	1.0427	1.2902
29.497   	77.70	1.6168	7.7540	1121.1	0.9815	1.2320	6.3020	1.0355	1.2878
29.420   	77.70	1.6199	7.7538	1116.2	0.9829	1.2285	6.3025	1.0405	1.2886
29.342   	77.57	1.6240	7.7535	1111.4	0.9791	1.2249	6.2849	1.0455	1.2932
29.402   	77.92	1.6144	7.7537	1111.4	0.9826	1.2297	6.2849	1.0368	1.2868
29.385   	78.06	1.6145	7.7540	1112.5	0.9824	1.2291	6.2849	1.0307	1.2899
29.405   	78.19	1.6106	7.7552	1112.5	0.9865	1.2323	6.2849	1.0218	1.2913
29.388   	78.61	1.6112	7.7549	1113.8	0.9860	1.2294	6.2849	1.0224	1.2948
29.368   	78.39	1.6181	7.7533	1111.3	0.9803	1.2279	6.2849	1.0251	1.3006
29.402   	78.30	1.6084	7.7525	1112.0	0.9793	1.2305	6.2872	1.0170	1.2974
29.399   	78.30	1.6018	7.7521	1110.7	0.9760	1.2294	6.2878	1.0207	1.2926
29.432   	78.08	1.6016	7.7523	1114.3	0.9798	1.2286	6.2770	1.0276	1.2867
29.360   	78.48	1.6072	7.7520	1111.2	0.9779	1.2214	6.2672	1.0285	1.2981
29.345   	78.58	1.6051	7.7516	1110.5	0.9791	1.2217	6.2707	1.0236	1.2948
29.289   	78.92	1.6105	7.7509	1107.2	0.9812	1.2213	6.2640	1.0279	1.3002
29.246   	78.80	1.6120	7.7519	1105.5	0.9860	1.2178	6.2545	1.0315	1.3099
29.269   	79.10	1.6120	7.7509	1104.3	0.9789	1.2179	6.2503	1.0382	1.3091
29.286   	79.36	1.6057	7.7506	1103.3	0.9864	1.2197	6.2538	1.0369	1.3071
29.320   	79.69	1.6036	7.7505	1104.2	0.9942	1.2227	6.2547	1.0311	1.3042
29.328   	79.80	1.6002	7.7501	1103.1	0.9950	1.2224	6.2480	1.0297	1.3029
29.342   	79.78	1.5984	7.7506	1103.6	0.9916	1.2233	6.2480	1.0314	1.2962
29.280   	80.15	1.6069	7.7504	1098.2	0.9924	1.2201	6.2417	1.0384	1.3011
29.300   	79.96	1.6109	7.7504	1097.0	0.9952	1.2221	6.2489	1.0324	1.2928
29.292   	79.65	1.6065	7.7503	1095.8	0.9994	1.2216	6.2436	1.0346	1.2905
29.278   	79.47	1.6049	7.7502	1091.5	1.0005	1.2207	6.2405	1.0366	1.2935
29.260   	79.72	1.6090	7.7501	1090.7	0.9984	1.2200	6.2372	1.0379	1.2974
29.290   	79.98	1.6131	7.7501	1092.3	1.0004	1.2209	6.2405	1.0364	1.2941
29.300   	80.34	1.6097	7.7501	1090.9	0.9967	1.2215	6.2415	1.0386	1.2904
29.305   	80.34	1.6015	7.7503	1091.2	0.9959	1.2249	6.2454	1.0357	1.2793
29.275   	80.07	1.5986	7.7501	1090.7	0.9957	1.2241	6.2456	1.0429	1.2786
29.200   	80.28	1.6029	7.7504	1085.4	0.9882	1.2207	6.2437	1.0468	1.2869
29.202   	79.88	1.5986	7.7505	1089.3	0.9964	1.2243	6.2429	1.0416	1.2769
29.150   	79.47	1.5985	7.7510	1087.6	0.9993	1.2230	6.2450	1.0419	1.2754
29.090   	79.46	1.5898	7.7509	1088.6	0.9991	1.2232	6.2291	1.0419	1.2709
29.129   	79.30	1.5874	7.7505	1089.9	1.0009	1.2237	6.2265	1.0408	1.2689
29.125   	79.90	1.5890	7.7505	1084.9	1.0002	1.2220	6.2252	1.0451	1.2733
29.142   	80.85	1.5845	7.7510	1086.7	1.0025	1.2244	6.2334	1.0353	1.2739
29.272   	81.12	1.5883	7.7520	1092.2	1.0003	1.2277	6.2356	1.0336	1.2757
29.202   	81.29	1.5903	7.7518	1087.0	1.0001	1.2255	6.2345	1.0367	1.2763
29.145   	81.17	1.5912	7.7517	1082.2	0.9971	1.2241	6.2326	1.0404	1.2787
29.179   	82.07	1.5901	7.7508	1083.2	0.9983	1.2257	6.2302	1.0363	1.2764
29.185   	82.54	1.5962	7.7510	1085.9	0.9963	1.2254	6.2289	1.0379	1.2848
29.171   	82.31	1.5964	7.7506	1086.1	0.9971	1.2242	6.2285	1.0412	1.2906
29.143   	82.18	1.6028	7.7503	1085.5	0.9921	1.2225	6.2255	1.0460	1.2973
29.129   	82.28	1.6044	7.7502	1084.1	0.9925	1.2215	6.2223	1.0473	1.2992
29.175   	81.87	1.6008	7.7505	1086.5	0.9939	1.2228	6.2273	1.0459	1.2923
29.147   	82.20	1.6020	7.7501	1084.1	0.9919	1.2214	6.2281	1.0459	1.2965
29.116   	82.63	1.6060	7.7503	1082.9	0.9926	1.2200	6.2267	1.0433	1.3021
29.121   	82.31	1.6036	7.7495	1083.1	0.9930	1.2206	6.2279	1.0412	1.3033
29.116   	81.95	1.6103	7.7500	1083.4	0.9942	1.2187	6.2256	1.0459	1.3072
29.102   	82.24	1.6108	7.7501	1081.5	0.9913	1.2182	6.2253	1.0477	1.3118
29.136   	82.43	1.6085	7.7502	1083.0	0.9923	1.2202	6.2282	1.0459	1.3048
29.125   	82.36	1.6048	7.7503	1081.7	0.9914	1.2208	6.2301	1.0479	1.2937
29.150   	82.37	1.6023	7.7503	1079.0	0.9877	1.2229	6.2451	1.0485	1.2895
29.122   	82.39	1.6076	7.7503	1076.7	0.9866	1.2221	6.2460	1.0480	1.2942
29.108   	82.79	1.6101	7.7502	1075.0	0.9860	1.2208	6.2518	1.0535	1.3004
29.101   	83.52	1.6139	7.7502	1073.0	0.9835	1.2208	6.2329	1.0558	1.3085
29.102   	83.67	1.6134	7.7501	1074.6	0.9833	1.2212	6.2415	1.0555	1.3111
29.100   	84.01	1.6193	7.7501	1072.5	0.9866	1.2205	6.2350	1.0534	1.3158
29.100   	83.95	1.6206	7.7503	1072.8	0.9839	1.2190	6.2324	1.0535	1.3166
29.102   	84.37	1.6275	7.7502	1072.8	0.9858	1.2194	6.2303	1.0527	1.3242
29.120   	83.92	1.6249	7.7500	1074.7	0.9884	1.2200	6.2302	1.0491	1.3215
29.122   	83.98	1.6247	7.7500	1074.3	0.9906	1.2205	6.2286	1.0441	1.3199
29.120   	83.98	1.6247	7.7500	1074.3	0.9906	1.2205	6.2286	1.0441	1.3199
29.128   	84.34	1.6182	7.7502	1074.2	0.9937	1.2207	6.2335	1.0415	1.3200
29.130   	84.81	1.6138	7.7506	1074.2	0.9928	1.2211	6.2339	1.0373	1.3185
29.128   	85.36	1.6131	7.7508	1073.2	0.9921	1.2231	6.2353	1.0366	1.3196
29.126   	85.64	1.6142	7.7511	1072.2	0.9926	1.2226	6.2360	1.0375	1.3250
29.136   	86.32	1.6123	7.7518	1070.6	0.9945	1.2227	6.2335	1.0390	1.3252
29.090   	87.19	1.6314	7.7520	1063.5	0.9872	1.2203	6.2303	1.0475	1.3274
29.091   	87.13	1.6224	7.7517	1061.5	0.9849	1.2227	6.2303	1.0499	1.3135
29.125   	88.08	1.6057	7.7516	1063.6	0.9907	1.2294	6.2303	1.0434	1.3008
29.125   	87.77	1.6041	7.7509	1063.7	0.9875	1.2312	6.2296	1.0476	1.3035
29.127   	87.38	1.6092	7.7514	1063.0	0.9869	1.2296	6.2241	1.0483	1.3115
29.110   	87.48	1.6047	7.7519	1061.7	0.9870	1.2272	6.2262	1.0514	1.3078
29.088   	88.29	1.6025	7.7519	1060.4	0.9859	1.2258	6.2244	1.0566	1.3068
29.039   	89.04	1.6152	7.7528	1054.7	0.9839	1.2250	6.2161	1.0573	1.3273
29.058   	89.36	1.6137	7.7526	1056.1	0.9839	1.2267	6.2192	1.0560	1.3379
29.056   	88.82	1.6073	7.7529	1056.5	0.9847	1.2254	6.2136	1.0554	1.3348
29.099   	88.11	1.6028	7.7525	1058.7	0.9860	1.2249	6.2165	1.0555	1.3280
29.085   	88.60	1.5988	7.7528	1058.1	0.9868	1.2248	6.2160	1.0511	1.3292
29.060   	90.03	1.5987	7.7525	1057.2	0.9875	1.2251	6.2154	1.0519	1.3395
29.070   	89.60	1.5879	7.7532	1062.9	0.9913	1.2296	6.2213	1.0515	1.3321
29.095   	89.09	1.5852	7.7534	1062.3	0.9918	1.2267	6.2198	1.0567	1.3361
29.092   	88.29	1.5820	7.7534	1066.2	0.9919	1.2276	6.2180	1.0553	1.3300
29.138   	89.27	1.5831	7.7531	1068.7	1.0003	1.2273	6.2181	1.0517	1.3304
29.250   	90.54	1.5789	7.7541	1074.5	1.0032	1.2296	6.2205	1.0458	1.3409
29.560   	90.70	1.5719	7.7565	1093.5	1.0087	1.2386	6.2226	1.0404	1.3433
29.559   	90.66	1.5714	7.7599	1082.5	1.0055	1.2361	6.2243	1.0456	1.3439
29.570   	91.05	1.5764	7.7579	1085.5	1.0014	1.2350	6.2204	1.0465	1.3513
29.582   	90.92	1.5827	7.7573	1089.0	1.0029	1.2376	6.2188	1.0396	1.3553
29.668   	92.08	1.5874	7.7566	1097.4	0.9981	1.2416	6.2270	1.0406	1.3628
29.580   	92.74	1.5710	7.7555	1084.6	0.9971	1.2383	6.2328	1.0424	1.3627
29.585   	92.20	1.5731	7.7538	1087.0	0.9990	1.2358	6.2294	1.0415	1.3470
29.622   	93.82	1.5645	7.7534	1088.1	0.9968	1.2376	6.2317	1.0325	1.3546
29.630   	93.52	1.5663	7.7551	1088.3	0.9962	1.2385	6.2322	1.0328	1.3529
29.750   	92.78	1.5721	7.7562	1095.7	0.9979	1.2393	6.2325	1.0306	1.3397
29.709   	94.06	1.5479	7.7548	1082.1	1.0074	1.2398	6.2427	1.0294	1.3338
29.686   	93.46	1.5473	7.7549	1081.2	1.0109	1.2386	6.2443	1.0330	1.3337
29.600   	93.36	1.5428	7.7545	1078.5	1.0115	1.2355	6.2376	1.0356	1.3409
29.680   	93.46	1.5191	7.7555	1086.2	1.0172	1.2393	6.2405	1.0253	1.3262
29.658   	93.27	1.5277	7.7561	1084.7	1.0176	1.2384	6.2351	1.0304	1.3213
29.658   	93.27	1.5277	7.7561	1084.7	1.0176	1.2384	6.2351	1.0304	1.3213
29.702   	94.14	1.5142	7.7564	1086.3	1.0226	1.2381	6.2339	1.0285	1.3223
29.740   	91.81	1.5180	7.7576	1088.0	1.0245	1.2390	6.2295	1.0252	1.3049
29.705   	91.84	1.5099	7.7576	1084.4	1.0253	1.2390	6.2273	1.0222	1.3094
29.666   	92.59	1.5169	7.7552	1084.4	1.0304	1.2380	6.2237	1.0223	1.3076
29.770   	93.44	1.5033	7.7565	1093.2	1.0297	1.2470	6.2251	1.0138	1.3010
29.720   	93.17	1.5123	7.7564	1087.0	1.0261	1.2449	6.2209	1.0240	1.3047
29.670   	93.29	1.5124	7.7559	1082.6	1.0269	1.2450	6.2181	1.0281	1.3051
29.695   	93.96	1.4982	7.7564	1087.1	1.0314	1.2484	6.2202	1.0247	1.2996
29.718   	95.40	1.4993	7.7571	1090.3	1.0311	1.2456	6.2147	1.0254	1.3087
29.740   	96.06	1.4936	7.7566	1094.8	1.0270	1.2481	6.2181	1.0236	1.3008
29.730   	96.40	1.4895	7.7570	1095.2	1.0274	1.2492	6.2162	1.0281	1.3005
29.735   	95.49	1.4961	7.7572	1097.4	1.0257	1.2463	6.2138	1.0336	1.3062
29.800   	96.19	1.4939	7.7571	1109.0	1.0267	1.2494	6.2155	1.0364	1.2957
29.762   	96.05	1.5143	7.7579	1110.3	1.0212	1.2484	6.2135	1.0378	1.3033
29.815   	94.74	1.5093	7.7606	1114.6	1.0242	1.2502	6.2158	1.0364	1.2922
29.801   	95.47	1.5108	7.7603	1111.6	1.0225	1.2499	6.2157	1.0372	1.2946
29.845   	95.31	1.5099	7.7617	1116.1	1.0270	1.2508	6.2118	1.0379	1.2903
29.853   	95.89	1.5125	7.7623	1115.7	1.0253	1.2512	6.2143	1.0370	1.2934
29.909   	94.60	1.5184	7.7625	1119.3	1.0265	1.2507	6.2122	1.0434	1.2901
29.889   	94.61	1.5231	7.7628	1110.8	1.0232	1.2447	6.2107	1.0455	1.2997
29.891   	94.25	1.5183	7.7605	1105.7	1.0200	1.2407	6.2110	1.0479	1.2860
29.941   	94.72	1.5150	7.7613	1111.6	1.0168	1.2438	6.2140	1.0470	1.2825
29.940   	94.19	1.5157	7.7627	1112.7	1.0170	1.2419	6.2143	1.0434	1.2793
29.875   	94.06	1.5190	7.7625	1111.1	1.0159	1.2394	6.2108	1.0418	1.2813
29.928   	93.44	1.5207	7.7637	1114.8	1.0169	1.2413	6.2080	1.0408	1.2815
29.920   	92.87	1.5238	7.7622	1118.0	1.0149	1.2372	6.1986	1.0462	1.2856
29.925   	93.43	1.5109	7.7620	1117.5	1.0145	1.2385	6.2010	1.0468	1.2802
30.060   	98.84	1.5314	7.7631	1140.1	1.0179	1.2413	6.2033	1.0389	1.2995
30.050   	98.95	1.5264	7.7639	1139.4	1.0171	1.2405	6.2024	1.0420	1.3018
29.998   	99.36	1.5334	7.7623	1135.7	1.0146	1.2377	6.1939	1.0514	1.3104
29.980   	99.63	1.5357	7.7628	1129.1	1.0135	1.2376	6.1963	1.0558	1.3075
29.995   	99.29	1.5375	7.7621	1129.1	1.0116	1.2380	6.1922	1.0540	1.3064
29.927   	98.16	1.5335	7.7622	1120.5	1.0201	1.2370	6.1871	1.0435	1.3075
29.928   	97.77	1.5303	7.7624	1115.2	1.0249	1.2371	6.1831	1.0348	1.3049
29.900   	98.11	1.5319	7.7623	1118.5	1.0245	1.2342	6.1723	1.0353	1.3159
29.910   	97.99	1.5252	7.7628	1124.0	1.0249	1.2351	6.1813	1.0324	1.3054
29.840   	99.30	1.5340	7.7634	1116.3	1.0233	1.2351	6.1776	1.0357	1.3074
29.870   	99.70	1.5221	7.7637	1119.0	1.0263	1.2407	6.1826	1.0256	1.3038
29.872   	98.64	1.5225	7.7641	1120.8	1.0278	1.2405	6.1791	1.0238	1.2994
29.832   	99.50	1.5247	7.7640	1117.7	1.0262	1.2415	6.1781	1.0259	1.2989
29.750   	99.21	1.5291	7.7640	1112.1	1.0239	1.2393	6.1707	1.0300	1.3034
29.705   	98.60	1.5444	7.7638	1112.3	1.0199	1.2376	6.1650	1.0301	1.3036
29.606   	97.84	1.5533	7.7630	1107.2	1.0145	1.2341	6.1650	1.0337	1.3093
29.616   	97.81	1.5496	7.7607	1101.2	1.0119	1.2338	6.1650	1.0358	1.3079
29.636   	97.24	1.5558	7.7592	1101.6	1.0082	1.2337	6.1560	1.0237	1.3163
29.610   	98.20	1.5534	7.7598	1097.1	1.0124	1.2340	6.1556	1.0251	1.3106
29.626   	99.38	1.5566	7.7595	1094.5	1.0080	1.2316	6.1667	1.0264	1.3115
29.590   	99.10	1.5528	7.7611	1091.4	1.0076	1.2315	6.1541	1.0199	1.3081
29.500   	98.85	1.5481	7.7611	1086.5	1.0056	1.2307	6.1410	1.0187	1.3096
29.510   	98.83	1.5555	7.7600	1091.0	1.0016	1.2282	6.1309	1.0237	1.3169
29.800   	101.37	1.5433	7.7603	1106.1	1.0091	1.2374	6.1417	1.0053	1.3036
29.920   	101.62	1.5360	7.7613	1111.7	1.0121	1.2400	6.1468	0.9982	1.2963
29.906   	101.38	1.5303	7.7613	1106.6	1.0102	1.2382	6.1428	0.9974	1.3001
30.028   	102.37	1.5232	7.7615	1114.5	1.0191	1.2447	6.1459	0.9881	1.2906
30.050   	102.44	1.5215	7.7632	1116.4	1.0179	1.2518	6.1492	0.9821	1.2862
30.060   	102.51	1.5241	7.7638	1116.4	1.0232	1.2560	6.1419	0.9743	1.2875
30.030   	102.53	1.5201	7.7625	1116.8	1.0277	1.2543	6.1389	0.9779	1.2865
29.942   	102.74	1.5230	7.7616	1110.6	1.0263	1.2556	6.1356	0.9809	1.2879
29.960   	102.80	1.5144	7.7606	1114.0	1.0278	1.2591	6.1311	0.9772	1.2936
30.025   	101.94	1.5047	7.7630	1128.7	1.0376	1.2673	6.1340	0.9628	1.2865
30.030   	101.60	1.5090	7.7636	1127.4	1.0346	1.2660	6.1316	0.9659	1.2928
29.971   	101.01	1.5144	7.7631	1122.4	1.0320	1.2606	6.1211	0.9652	1.2941
30.057   	102.24	1.5089	7.7637	1126.9	1.0351	1.2646	6.1215	0.9675	1.2904
30.120   	101.70	1.5051	7.7637	1132.9	1.0399	1.2696	6.1267	0.9571	1.2863
30.125   	100.84	1.5159	7.7636	1127.4	1.0352	1.2643	6.1309	0.9665	1.2964
30.060   	100.62	1.5210	7.7638	1129.7	1.0331	1.2625	6.1345	0.9606	1.3033
30.070   	100.22	1.5260	7.7630	1128.0	1.0357	1.2584	6.1317	0.9635	1.3031
30.020   	100.29	1.5294	7.7627	1122.2	1.0327	1.2534	6.1286	0.9673	1.3066
29.910   	99.73	1.5337	7.7606	1115.8	1.0347	1.2489	6.1278	0.9583	1.3080
29.915   	99.27	1.5440	7.7616	1115.8	1.0339	1.2478	6.1362	0.9491	1.3119
29.871   	96.59	1.5594	7.7618	1117.1	1.0269	1.2443	6.1335	0.9509	1.3247
30.066   	98.39	1.5519	7.7628	1127.3	1.0199	1.2564	6.1335	0.9438	1.3211
30.160   	98.18	1.5545	7.7636	1134.0	1.0226	1.2627	6.1335	0.9345	1.3268
30.162   	94.21	1.5665	7.7644	1134.4	1.0188	1.2546	6.1344	0.9498	1.3346
29.970   	95.11	1.5655	7.7621	1126.5	1.0170	1.2517	6.1308	0.9601	1.3324
29.972   	95.00	1.5715	7.7599	1126.2	1.0160	1.2540	6.1250	0.9609	1.3347
30.002   	95.09	1.5696	7.7583	1131.1	1.0190	1.2583	6.1285	0.9482	1.3376
29.960   	95.03	1.5653	7.7566	1130.8	1.0216	1.2587	6.1269	0.9502	1.3393
30.160   	98.09	1.5445	7.7559	1145.7	1.0330	1.2755	6.1282	0.9198	1.3223
30.280   	97.97	1.5488	7.7556	1154.7	1.0382	1.2738	6.1342	0.9230	1.3225
30.350   	98.33	1.5375	7.7555	1161.4	1.0504	1.2794	6.1451	0.9175	1.3111
30.260   	97.41	1.5445	7.7563	1160.2	1.0477	1.2725	6.1453	0.9281	1.3144
30.250   	97.57	1.5408	7.7577	1154.5	1.0475	1.2709	6.1470	0.9296	1.3074
30.191   	98.18	1.5329	7.7576	1149.7	1.0440	1.2689	6.1490	0.9315	1.3037
30.120   	98.83	1.5252	7.7566	1142.0	1.0473	1.2632	6.1376	0.9261	1.3047
30.115   	99.60	1.5208	7.7556	1132.4	1.0524	1.2674	6.1327	0.9156	1.3046
30.120   	99.70	1.5222	7.7551	1134.0	1.0512	1.2653	6.1330	0.9187	1.3058
30.302   	100.11	1.5163	7.7536	1143.7	1.0555	1.2740	6.1308	0.9068	1.2928
30.199   	99.72	1.5250	7.7531	1139.4	1.0518	1.2740	6.1258	0.9105	1.2991
30.218   	100.28	1.5005	7.7544	1142.3	1.0527	1.2773	6.1326	0.9161	1.2884
30.342   	101.15	1.4889	7.7551	1152.3	1.0568	1.2835	6.1337	0.9064	1.2831
30.120   	101.16	1.4956	7.7571	1141.7	1.0538	1.2772	6.1295	0.9175	1.2877
30.085   	100.46	1.4900	7.7569	1135.8	1.0510	1.2754	6.1341	0.9211	1.2811
29.952   	99.29	1.5072	7.7567	1122.1	1.0384	1.2645	6.1352	0.9232	1.3031
